talk_id,WC,comment_num,duration,talk_event,film_date,main_speaker,published_date,view_count
2064,1920,37,789,TEDxPenn,2015-04-12,Vijay Kumar,2015-10-13,1349253
2065,1897,115,929,TEDxProvidence,2014-09-20,Alyson McGregor,2015-10-14,1414721
2066,2485,45,881,TEDGlobal>London,2015-09-29,Anders Fjellberg,2015-10-15,1220746
2067,1692,50,783,TED Fellows Retreat 2015,2015-08-28,Meklit Hadero,2015-10-16,996127
2068,2217,126,895,TED Fellows Retreat 2015,2015-08-28,Will Potter,2015-10-19,2507956
2069,2352,217,953,TEDGlobal>London,2015-09-29,Jennifer Doudna,2015-10-20,1936760
2070,1133,43,503,TEDxSydney,2015-05-20,Tea Uglow,2015-10-22,1613847
2071,2095,22,877,TEDGlobal>London,2015-09-29,Francesco Sauro,2015-10-23,1418492
2072,2999,80,1015,TEDGlobal>London,2015-09-29,Hilary Cottam,2015-10-26,684300
2073,1600,57,588,TED Fellows Retreat 2015,2015-08-26,Cesar Harada,2015-10-27,1625784
2074,1680,37,917,TED Fellows Retreat 2015,2015-08-28,Christine Sun Kim,2015-10-28,1242903
2075,1781,30,776,TEDGlobal>London,2015-09-29,Mathias Jud,2015-10-29,958480
2076,2232,129,740,TEDGlobal>London,2015-09-29,Daniel Levitin,2015-10-30,9163813
2077,1371,32,579,TEDWomen 2015,2015-05-27,Nancy Lublin,2015-11-02,780116
2078,2371,70,1155,TEDxThessaloniki,2015-05-23,Melissa Fleming,2015-11-03,1502400
2079,1586,56,692,TED Fellows 2015,2015-08-26,PatrÌ_cia Medici,2015-11-04,1296514
2080,1008,102,444,TEDGlobal>London,2015-09-29,Harald Haas,2015-11-05,1879260
2083,1496,57,558,TEDxOslo,2015-01-29,Andreas EkstrÌ¦m,2015-11-10,1396735
2084,1900,303,756,TED Fellows Retreat 2015,2015-08-26,Chelsea Shields,2015-11-12,1452861
2085,2228,46,930,TEDxCannes,2015-03-28,Jean-Paul Mari,2015-11-13,762041
2086,1758,75,711,TED@IBM,2015-10-15,Josh Luber,2015-11-16,1799799
2087,1458,49,567,TEDWomen 2015,2015-05-27,Nonny de la PeÌ±a,2015-11-17,1202223
2089,2650,149,1166,Mission Blue II,2015-10-10,Carl Safina,2015-11-19,1976994
2090,1903,81,725,TED Fellows Retreat 2015,2015-08-26,Genevieve von Petzinger,2015-11-20,3436514
2091,1877,63,723,TEDGlobal>London,2015-09-29,Ann Morgan,2015-11-23,1446267
2092,1220,160,631,TED@UPS,2015-09-02,Regina Hartley,2015-11-24,3185521
2093,2258,37,951,TED2015,2015-03-16,Marina Abramovià,2015-11-30,1626686
2094,2340,21,826,Mission Blue II,2015-10-10,Kristen Marhaver,2015-12-01,729236
2095,2569,219,945,TEDxSMU,2015-10-17,Jessica Shortall,2015-12-02,1392660
2096,1055,46,569,TED@IBM,2015-10-15,Chieko Asakawa,2015-12-03,1201029
2097,2725,36,1150,TEDxToulouse,2013-03-16,Guillaume NÌ©ry,2015-12-04,857839
2098,1826,28,822,TED Fellows Retreat 2015,2015-08-26,Jedidah Isler,2015-12-07,1049263
2099,1014,75,380,TEDYouth 2015,2015-11-14,Danit Peleg,2015-12-08,1582286
2100,1161,76,388,TEDYouth 2015,2015-11-14,Raymond Wang,2015-12-10,1690995
2102,2707,69,864,Mission Blue II,2015-10-10,Paul Greenberg,2015-12-14,1488694
2103,896,147,350,TED2015,2015-03-16,Lucianne Walkowicz,2015-12-15,2004123
2104,1541,37,529,TEDxGroningen,2014-11-20,Alison Killing,2015-12-16,1453242
2106,3332,88,1194,TEDGlobal>Geneva,2015-12-08,AntÌ_nio Guterres,2015-12-18,1117165
2107,1342,39,568,TEDGlobal>London,2015-06-16,Rodrigo Bijou,2015-12-21,1254964
2108,1497,44,669,Mission Blue II,2015-10-10,Jason deCaires Taylor,2015-12-22,1446673
2109,1718,527,766,TEDxBeaconStreet,2015-11-14,Robert Waldinger,2015-12-23,16601927
2110,2475,167,837,TEDGlobal>Geneva,2015-12-08,Harry Cliff,2016-01-04,2291444
2111,2181,45,745,TEDxCambridge,2015-06-18,Sebastian Wernicke,2016-01-05,1468497
2112,746,92,325,TED2015,2015-03-16,Aomawa Shields,2016-01-06,1526242
2113,2329,43,817,TEDxMarin,2015-09-17,David Sedlak,2016-01-07,1013976
2114,1230,150,588,TEDGlobal>Geneva,2015-12-08,James Veitch,2016-01-08,20475972
2115,2213,48,932,TEDGlobal>London,2015-09-29,Tim Harford,2016-01-11,2435682
2116,2216,96,787,TEDxMidAtlantic,2015-09-25,Melvin Russell,2016-01-12,982439
2117,1732,67,814,TEDGlobal>Geneva,2015-12-08,Wael Ghonim,2016-01-13,1286663
2118,2488,72,986,TEDGlobal>London,2015-09-29,Ole Scheeren,2016-01-14,2079266
2119,1010,25,409,TEDYouth 2015,2015-11-14,Jill Heinerth,2016-01-15,1468644
2120,2218,52,836,TEDGlobal>Geneva,2015-12-08,Jill Farrant,2016-01-19,1332162
2121,1700,90,656,TEDxYouth@Sydney,2015-05-20,Oscar Schwartz,2016-01-20,764500
2122,953,56,437,TEDWomen 2015,2015-05-27,Achenyo Idachaba,2016-01-21,1716203
2123,2765,44,1053,TEDGlobal>Geneva,2015-12-08,Elizabeth Lev,2016-01-22,1477852
2124,2753,299,1191,TEDGlobal>Geneva,2015-12-08,Yanis Varoufakis,2016-01-25,2269380
2125,2231,19,834,Mission Blue II,2015-10-10,David Gruber,2016-01-26,1853424
2126,2691,64,1085,TEDxAmoskeagMillyard,2014-11-15,Tania Simoncelli,2016-01-27,1059854
2127,2631,24,850,TEDGlobal>Geneva,2015-12-08,Auke Ijspeert,2016-01-28,1805637
2129,1826,67,663,TEDxCERN,2015-10-09,Linda Liukas,2016-02-01,1617536
2130,1962,42,949,TEDGlobal 2014,2014-10-06,AndrÌ©s Ruzo,2016-02-02,1198546
2131,1502,129,564,TEDMED 2015,2015-11-18,Judson Brewer,2016-02-03,8107178
2132,1739,20,577,TEDWomen 2015,2015-05-27,Pardis Sabeti,2016-02-04,1169214
2133,1384,38,852,TEDxVancouver,2015-11-14,Matthew Williams,2016-02-05,1074684
2134,2098,169,844,TEDGlobal>Geneva,2015-12-08,Dambisa Moyo,2016-02-08,1440785
2135,1508,58,562,TEDxCERN,2015-10-09,Sean Follmer,2016-02-09,1406128
2136,1821,36,727,TEDxUM,2015-10-31,Gregory Heyworth,2016-02-10,761052
2137,2550,110,918,Mission Blue II,2015-10-10,Mike Velings,2016-02-11,1184159
2138,1602,114,876,TEDMED 2015,2015-11-18,Dorothy Roberts,2016-02-12,1008812
2139,1564,102,694,TEDGlobal>Geneva,2015-12-08,Jocelyne Bloch,2016-02-15,2152900
2140,1962,215,704,TEDxCreativeCoast,2015-05-01,Celeste Headlee,2016-02-16,8444981
2141,3062,143,1124,TED2016,2016-02-15,Shonda Rhimes,2016-02-17,3148366
2142,1568,150,658,TED2016,2016-02-15,Allan Adams,2016-02-18,2233265
2143,1045,61,695,TED2016,2016-02-15,Raffaello D'Andrea,2016-02-19,2560359
2144,3239,362,1520,TED2016,2016-02-17,Al Gore,2016-02-22,1624248
2145,2072,422,976,TED2016,2016-02-15,Dalia Mogahed,2016-02-23,2520181
2146,2082,17,754,TED@StateStreet Boston,2015-11-03,Audrey Choi,2016-02-24,1677370
2147,1589,57,829,TEDMED 2015,2015-11-18,Mary Bassett,2016-02-25,1072558
2148,1495,184,710,TEDxVancouver,2015-11-14,Ivan Coyote,2016-02-26,1546530
2149,1385,36,610,Mission Blue II,2015-10-10,Thomas Peschak,2016-02-29,901880
2150,982,26,330,TEDYouth 2015,2015-11-14,Magda Sayeg,2016-03-01,1260939
2151,2544,68,881,TEDMED 2015,2015-11-18,Russ Altman,2016-03-02,1587090
2152,2612,139,1089,TED2016,2016-02-15,Alexander Betts,2016-03-03,823110
2153,1502,171,1158,TED2016,2016-02-15,Travis Kalanick,2016-03-04,1587546
2154,1526,138,759,TED2016,2016-02-17,Reshma Saujani,2016-03-07,3325490
2155,2603,83,955,TEDGlobal>Geneva,2015-12-08,Caleb Harper,2016-03-08,1589527
2156,2172,28,681,TEDxBrussels,2014-12-01,Laura Robinson,2016-03-09,1487112
2157,984,50,417,TEDxDelft,2015-02-27,Mileha Soneji,2016-03-10,854226
2158,2202,89,1134,TED2016,2016-02-19,Tshering Tobgay,2016-03-11,1954438
2159,2650,120,1099,TED2016,2016-02-19,Casey Gerald,2016-03-11,1399811
2160,2126,77,951,TED2016,2016-02-16,Joe Gebbia,2016-03-14,2019969
2161,2243,310,843,TED2016,2016-02-16,Tim Urban,2016-03-15,14745406
2162,881,214,359,TED2016,2016-02-15,Jessica Ladd,2016-03-16,1224191
2163,2175,166,854,TED2016,2016-02-15,Arthur Brooks,2016-03-17,1132964
2164,1664,47,654,TED2016,2016-02-17,Meron Gribetz,2016-03-18,1575381
2165,2526,101,957,TED2016,2016-02-18,Adam Foss,2016-03-21,1723874
2166,1841,56,721,TEDxBeaconStreet,2015-11-14,Carol Fishman Cohen,2016-03-22,1546664
2167,1729,87,747,TED Talks Live,2015-11-05,Latif Nasser,2016-03-23,2272081
2168,1927,33,862,TED2016,2016-02-18,Siyanda Mohutsiwa,2016-03-24,992773
2169,2559,125,1145,TED2016,2016-02-18,Alex Kipman,2016-03-25,2224913
2170,1200,93,687,TED2016,2016-02-18,AngÌ©lica Dass,2016-03-28,1961502
2171,2084,335,818,TED2016,2016-02-17,Dan Gross,2016-03-29,1096198
2172,1900,92,771,TEDxBeaconStreet,2015-11-14,Lisa Nip,2016-03-30,1468353
2173,1327,23,638,TED@BCG London,2015-06-30,Knut Haanaes,2016-03-31,1743987
2174,2483,135,925,TED2016,2016-02-16,Adam Grant,2016-04-01,6484404
2175,2438,35,915,TED2016,2016-02-16,Haley Van Dyck,2016-04-04,961158
2176,2790,73,1234,TED2016,2016-02-17,Parag Khanna,2016-04-05,902761
2177,1934,45,724,TED Talks Live,2015-11-05,Danielle Feinberg,2016-04-06,2617414
2178,2017,155,826,TED2016,2016-02-16,Tabetha Boyajian,2016-04-07,2841795
2179,1051,64,469,Global Witness HQ,2016-04-05,Robert Palmer,2016-04-08,1015683
2181,2611,140,1016,TED2016,2016-02-17,Hugh Evans,2016-04-11,1360404
2182,2695,139,1034,TED2015,2015-03-16,Stephen Petranek,2016-04-12,1419325
2183,1398,65,642,TED Talks Live,2015-11-05,Paula Hammond,2016-04-13,1417316
2184,2130,45,932,TED2016,2016-02-15,Astro Teller,2016-04-14,2300106
2185,1239,36,589,TED2016,2016-02-17,Mary Norris,2016-04-15,1060918
2186,1811,107,891,TED2016,2016-02-17,Christiana Figueres,2016-04-18,1031398
2187,1177,73,475,TED Studio,2016-03-24,Chris Anderson,2016-04-19,2952041
2188,773,31,361,TEDActive 2015,2015-03-19,Joshua Prager,2016-04-19,1531062
2189,2347,77,889,TED Talks Live,2015-11-06,Juan Enriquez,2016-04-20,1973225
2190,1510,35,670,TEDxGatewayWomen,2015-05-29,Aditi Gupta,2016-04-21,1428083
2191,2339,48,949,TED2016,2016-02-16,Kenneth Lacovara,2016-04-22,1426970
2192,1205,61,491,TED2016,2016-02-15,Shivani Siroya,2016-04-25,1437353
2193,2241,29,763,TED2016,2016-02-15,R. Luke DuBois,2016-04-26,1222519
2194,1013,139,518,TED2016,2016-02-18,Ameera Harouda,2016-04-27,961423
2195,1562,40,772,TED@State Street Boston,2015-11-03,Michael Metcalfe,2016-04-28,1184083
2196,2222,67,928,TED2016,2016-02-15,Riccardo Sabatini,2016-04-29,1503016
2197,1595,24,617,TEDMED 2015,2015-11-18,Sarah Gray,2016-05-02,1431262
2198,1626,15,704,TED2016,2016-02-18,Alice Rawsthorn,2016-05-03,914011
2199,1412,64,716,TED2016,2016-02-15,Dan Pallotta,2016-05-04,1836233
2200,1542,120,758,TED2016,2016-02-18,Monica Byrne,2016-05-05,876021
2201,1708,74,686,TEDxCERN,2015-10-09,Michael Bodekaer,2016-05-06,1132257
2202,2078,96,745,TED2016,2016-02-17,Jennifer Kahn,2016-05-09,1498103
2203,2385,43,891,TED2016,2016-02-18,Uri Hasson,2016-05-10,1800490
2204,636,38,259,TED2016,2016-02-15,Sanford Biggers,2016-05-11,987388
2205,1594,28,643,TED Talks Live,2015-11-06,Sangeeta Bhatia,2016-05-12,766188
2206,1659,107,816,TED2016,2016-02-18,Kang Lee,2016-05-13,6406853
2207,852,35,363,TED2016,2016-02-15,Laura Indolfi,2016-05-17,1183075
2208,1884,68,808,TED Talks Live,2015-11-04,Sebastian Junger,2016-05-18,768077
2209,3043,212,1070,TEDxEastEnd,2016-01-30,Juno Mac,2016-05-19,1811102
2210,805,51,313,TED2016,2016-02-15,Trevor Timm,2016-05-20,1258881
2211,1842,372,778,TED2016,2016-02-18,Lidia Yuknavitch,2016-05-23,2190919
2212,1879,70,734,TED2016,2016-02-18,Mariano Sigman,2016-05-24,2275945
2213,914,34,434,TED Talks Live,2015-11-06,Zaria Forman,2016-05-25,1078782
2214,1666,26,788,TED2016,2016-02-16,Joseph Ravenell,2016-05-26,993232
2216,1659,39,858,TED2016,2016-02-19,Sue Desmond-Hellmann,2016-05-31,929167
2217,1979,71,814,TED Talks Live,2015-11-04,Samantha Nutt,2016-06-01,1049990
2219,1904,60,756,TED2016,2016-02-19,Stephen Wilkes,2016-06-03,1588740
2220,2049,44,983,TED2016,2016-02-16,CÌ©dric Villani,2016-06-06,1624428
2221,2464,42,900,TED2016,2016-02-17,Amit Sood,2016-06-07,923916
2222,786,69,364,TED2016,2016-02-17,ShaoLan,2016-06-08,2028383
2223,1504,103,708,TEDxPSU,2016-02-28,Sajay Samuel,2016-06-09,1116194
2224,1322,60,485,TED2016,2016-02-15,Negin Farsad,2016-06-10,1225718
2225,2142,70,794,TED2016,2016-02-17,Andrew Youn,2016-06-13,1173235
2226,1306,49,537,TED Talks Live,2015-11-04,Jamila Raqib,2016-06-14,878864
2227,1062,23,425,TED2016,2016-02-15,Andrew Pelling,2016-06-15,1191591
2228,2148,18,1054,TED2016,2016-02-18,Chris Milk,2016-06-16,811599
2229,2151,49,895,TEDxBrussels,2014-12-01,Tristan Harris,2016-06-17,1434311
2230,995,43,637,TEDxSydney,2016-05-24,Gill Hicks,2016-06-20,813426
2231,915,70,408,TED2016,2016-02-15,Keolu Fox,2016-06-21,809398
2232,2376,73,868,TED@BCG Paris,2016-05-18,Seema Bansal,2016-06-22,1246214
2233,1857,59,915,TED2016,2016-02-16,Brian Little,2016-06-23,4235594
2234,1147,30,440,TED2016,2016-02-17,Tom Hulme,2016-06-24,1396369
2235,1543,24,675,TED2016,2016-02-16,Wanda Diaz Merced,2016-06-27,803813
2236,2980,36,1054,TED@BCG Paris,2016-05-18,Blaise AgÌ_era y Arcas,2016-06-28,1413042
2237,1800,126,697,TEDxPSU,2016-02-28,Julia Galef,2016-06-29,3210972
2238,761,30,289,TED2016,2016-02-15,Prosanta Chakrabarty,2016-06-30,971212
2240,1588,65,625,TEDSummit,2016-06-26,Marwa Al-Sabouni,2016-07-05,888896
2241,2456,353,1042,TEDSummit,2016-06-29,Alexander Betts,2016-07-06,2432449
2242,1646,112,648,TED2016,2016-02-15,Safwat Saleem,2016-07-07,1370547
2243,1508,30,797,TEDxMidAtlantic,2015-09-25,Elise Roy,2016-07-08,1162751
2244,2348,38,842,TED@BCG Paris,2016-05-18,Leila Hoteit,2016-07-11,1827512
2245,1606,55,647,TED Talks Live,2015-11-05,Eric Haseltine,2016-07-12,1475291
2246,2659,30,952,TEDSummit,2016-06-26,Emma Marris,2016-07-13,990075
2247,1232,59,551,TED@BCG Paris,2016-05-18,Shubhendu Sharma,2016-07-14,1320671
2248,2358,80,787,TED2016,2016-02-16,Adam Savage,2016-07-15,1730653
2249,1667,65,715,TED@BCG Paris,2016-05-18,Lisa Dyson,2016-07-18,1258539
2250,1850,25,686,TEDSummit,2016-06-26,eL Seed,2016-07-19,821291
2251,2000,68,788,TEDSummit,2016-06-26,Gerard Ryle,2016-07-20,997650
2252,2464,49,795,TEDSummit,2016-06-26,Ed Boyden,2016-07-21,1260112
2253,2669,134,1099,TEDSummit,2016-06-29,Suzanne Simard,2016-07-22,2396450
2254,732,75,276,TED2016,2016-02-15,Anthony Goldbloom,2016-08-08,1929261
2255,1935,45,894,TED@BCG Paris,2016-05-18,Martin Reeves,2016-08-09,1677142
2256,1801,56,741,TEDxBend,2016-04-23,Molly Winter,2016-08-10,1507057
2257,2387,19,923,TEDSummit,2016-06-27,Ngozi Okonjo-Iweala,2016-08-11,778960
2258,2228,107,822,TEDxBoulder,2015-09-19,Dave Brain,2016-08-12,1311426
2259,1936,74,952,TEDSummit,2016-06-29,Monica Araya,2016-08-15,1018830
2260,1372,49,639,TED Talks Live,2015-11-06,James Green,2016-08-16,1465749
2261,1027,44,419,TEDSummit,2016-06-27,Sarah Parcak,2016-08-17,1027539
2262,1774,43,997,TEDSummit,2016-06-29,Anand Giridharadas,2016-08-18,961913
2263,2207,11,859,TEDxRiodelaPlata,2015-09-24,Gonzalo VilariÌ±o,2016-08-19,443773
2264,1612,105,746,TED@BCG Paris,2016-05-20,Olivier Scalabre,2016-08-22,1548845
2265,1774,62,812,TEDxDesMoines,2013-09-08,Timothy Ihrig,2016-08-23,1279825
2266,1656,35,696,TEDSummit,2016-06-27,Laura Boushnak,2016-08-24,645572
2267,2672,100,1129,TEDSummit,2016-06-28,Don Tapscott,2016-08-25,2110218
2268,1532,28,682,TEDMED 2015,2015-11-18,Vanessa Ruiz,2016-08-26,1257468
2269,1634,20,747,TEDSummit,2016-06-29,Julia Bacha,2016-08-29,811955
2270,2745,102,948,TEDxColoradoSprings,2015-10-17,Christopher Bell,2016-08-30,1026017
2271,1688,88,712,TED2016,2016-02-16,Kio Stark,2016-08-31,2618738
2272,2628,42,1096,TEDSummit,2016-06-29,Jonathan Tepperman,2016-09-01,942925
2273,923,46,460,TEDSummit,2016-06-29,James Veitch,2016-09-02,5711833
2274,1998,145,649,TED Talks Live,2015-11-02,Sal Khan,2016-09-06,2201195
2275,2334,58,932,TED2016,2016-02-19,Courtney E. Martin,2016-09-07,1404984
2276,2792,46,956,TEDxStanford,2016-04-24,David Camarillo,2016-09-08,1195181
2277,943,26,568,TED2016,2016-02-16,Franz Freudenthal,2016-09-09,1226441
2278,2330,84,976,TED@BCG Paris,2016-05-18,Neha Narula,2016-09-12,1799860
2279,2096,203,856,TED Talks Live,2015-11-01,Julie Lythcott-Haims,2016-09-13,2603203
2280,2548,266,838,TEDSummit,2016-06-28,Michael Shellenberger,2016-09-14,1185114
2281,2199,60,938,TED2016,2016-02-17,Michael Murphy,2016-09-15,1162011
2282,2044,95,741,TEDSummit,2016-06-26,Abigail Marsh,2016-09-16,1690453
2283,1982,58,813,TEDNYC,2016-09-07,Eric Liu,2016-09-19,793098
2284,1212,73,449,TEDxUniversityofNevada,2016-01-23,David Burkus,2016-09-20,1713788
2285,774,34,430,TED Talks Live,2015-11-02,Nadia Lopez,2016-09-21,1029397
2286,1930,10,784,TED@BCG Paris,2016-05-18,Sebastian Kraves,2016-09-22,1052018
2287,1583,35,716,TEDSummit,2016-06-29,Rebecca MacKinnon,2016-09-23,1053126
2288,2589,66,882,TEDNYC,2016-09-07,J.D. Vance,2016-09-26,1077686
2289,521,23,276,TED Studio,2016-06-01,Camille A. Brown,2016-09-27,778810
2290,1763,20,801,TED@BCG Paris,2016-05-18,Oded Shoseyov,2016-09-28,1211098
2291,2246,490,867,TEDSummit,2016-06-26,Sam Harris,2016-09-29,2592561
2292,2938,36,1145,TEDSummit,2016-06-27,Helen Fisher,2016-09-30,1593458
2293,1599,39,593,TEDSummit,2016-06-27,Ellen Jorgensen,2016-10-03,1400803
2294,1714,72,762,TEDNYC,2016-09-07,Sayu Bhojwani,2016-10-04,783649
2295,2541,56,762,TEDxStanford,2016-04-24,Adam de la Zerda,2016-10-05,985203
2296,1545,109,706,TEDSummit,2016-06-26,Isaac Lidsky,2016-10-06,2561564
2298,1555,83,601,TED2016,2016-02-16,John McWhorter,2016-10-07,2173228
2299,2632,29,849,TEDSummit,2016-06-30,Ione Wells,2016-10-10,1024139
2300,1255,32,605,TEDSummit,2016-06-30,Pico Iyer,2016-10-11,1477238
2301,1319,25,588,TEDMED 2015,2015-11-18,Melissa Walker,2016-10-12,827933
2302,1633,24,801,TED@BCG Paris,2016-05-18,Jim Hemerling,2016-10-13,1811178
2304,2389,39,1028,TEDSummit,2016-06-29,Rachel Botsman,2016-10-17,1307557
2305,1480,24,579,TEDMED 2015,2015-11-18,Todd Coleman,2016-10-18,1134472
2306,2440,84,1062,TEDSummit,2016-06-29,Zeynep Tufekci,2016-10-19,1194781
2307,1805,45,1042,TEDxExeter,2016-04-15,Manwar Ali,2016-10-20,1805897
2308,1593,38,651,TEDNYC,2016-09-07,Philippa Neave,2016-10-21,859817
2309,1579,93,691,TED@UPS,2016-09-15,Wanis Kabbaj,2016-10-24,2859109
2310,2358,49,937,TEDxNewYork,2016-09-10,Ian Bremmer,2016-10-25,851675
2311,1852,31,788,TEDxIndianaUniversity,2015-11-13,Alyssa Monks,2016-10-26,1134525
2312,1770,18,993,TEDxAthens,2016-02-06,Tasos Frantzolas,2016-10-27,1236485
2314,1614,326,740,TEDxSydney,2016-05-24,Kelli Jean Drinkwater,2016-10-28,1594248
2315,1092,146,464,TEDSummit,2016-06-29,Christopher Soghoian,2016-10-31,1307805
2316,1858,128,830,TEDxBeaconStreet,2015-11-14,Kandice Sumner,2016-11-01,1181475
2317,1819,11,675,TED@UPS,2016-09-15,Mallory Soldner,2016-11-02,951340
2318,1655,23,704,TEDSummit,2016-06-28,Tim Leberecht,2016-11-03,1385538
2320,2627,90,1158,TEDWomen 2016,2016-10-28,Halla TÌ_masdÌ_ttir,2016-11-04,877915
2321,2215,121,888,TEDWomen 2016,2016-10-28,Suzanne Barakat,2016-11-07,1177013
2323,984,18,423,TED Residency,2016-07-12,Fawn Qiu,2016-11-10,1047389
2324,1517,58,631,TED Talks Live,2015-11-04,Hector Garcia,2016-11-11,990521
2326,1955,48,897,TEDSummit,2016-06-29,Bettina Warburg,2016-11-15,1985742
2327,1050,45,445,TED Studio,2016-10-21,Steven Johnson,2016-11-16,1122671
2328,1391,37,713,TED Talks Live,2015-11-02,Victor Rios,2016-11-17,1158432
2329,2818,82,1024,TEDxOslo,2015-01-29,Roger Antonsen,2016-11-18,1910593
2330,2973,71,1188,TEDWomen 2016,2016-10-27,Sandi Toksvig,2016-11-21,799891
2331,2529,93,945,TEDSummit,2016-06-26,Juan Enriquez,2016-11-22,2595890
2332,2411,69,908,TEDxNewYork,2016-09-10,Adam Galinsky,2016-11-23,3225186
2333,1951,291,826,TEDSummit,2016-06-28,Joe Lassiter,2016-11-28,1070583
2335,1916,43,847,TEDxExeter,2016-04-15,Danny Dorling,2016-11-30,1384978
2336,1778,13,686,TEDNYC,2016-10-05,Ryan Gravel,2016-12-01,825412
2337,1797,65,747,TED@UPS,2016-09-15,Kate Adams,2016-12-02,1381604
2339,1567,40,615,TEDxToronto,2015-10-22,Natalie Panek,2016-12-06,962489
2340,2632,79,931,TEDxMtHood,2015-05-02,Jia Jiang,2016-12-07,3464767
2341,1977,42,944,TEDWomen 2016,2016-10-27,Elizabeth Lesser,2016-12-08,1290086
2342,1532,44,746,TEDxGhent,2016-06-18,Veerle Provoost,2016-12-09,1026629
2343,2589,34,1033,TEDxSaltLakeCity,2015-09-19,Kevin B. Jones,2016-12-12,888652
2344,2175,76,824,TEDSummit,2016-06-29,Kevin Kelly,2016-12-13,1389133
2345,2835,85,1103,TEDxNewYork,2016-09-10,Rebecca Brachman,2016-12-14,1173589
2346,1069,52,620,TED Talks Live,2015-11-02,Dena Simmons,2016-12-15,1005451
2347,2075,90,714,TEDWomen 2016,2016-10-27,Laura Vanderkam,2016-12-16,4864165
2348,2742,135,1117,TEDxCambridge,2016-09-29,David Autor,2016-12-19,1232506
2349,693,35,237,TEDWomen 2016,2016-10-28,Chinaka Hodge,2016-12-20,1119309
2350,2035,40,715,TEDxBeaconStreet,2015-11-14,Anjali Tripathi,2016-12-20,975597
2351,2519,240,987,TEDWomen 2016,2016-10-28,Sharon Brous,2016-12-21,1219102
2352,2407,53,954,TEDxBerlin,2016-09-04,James Beacham,2016-12-22,1430257
2353,2443,76,808,TED@IBM,2016-11-15,Adam Grant,2017-01-03,3535736
2354,2042,92,899,TEDWomen 2016,2016-10-28,Erika Gregory,2017-01-04,899560
2355,1647,45,728,TED Talks Live,2015-11-02,Sam Kass,2017-01-05,1345520
2356,1810,116,896,TEDxOmaha,2016-10-08,Sofia Jawed-Wessel,2017-01-06,1614524
2357,2120,43,917,TEDxSFU,2015-11-15,Mandy Len Catron,2017-01-09,1802516
2358,1707,58,575,TED@IBM,2016-11-15,George Tulevski,2017-01-10,1284067
2359,1873,18,720,TEDxBeaconStreet,2016-11-19,Dan Bricklin,2017-01-11,992523
2360,1869,43,759,TEDxKC,2016-08-19,Alejandro SÌÁnchez Alvarado,2017-01-12,1059199
2361,1952,31,766,TEDWomen 2016,2016-10-27,Sisonke Msimang,2017-01-13,1147037
2362,2380,266,1027,TEDSummit,2016-06-27,Jennifer Brea,2017-01-17,1406574
2363,2142,360,970,TEDWomen 2016,2016-10-27,Ashley Judd,2017-01-18,1422701
2364,1318,14,649,TEDxYouth@Sydney,2016-05-24,Emily Parsons-Lord,2017-01-19,827288
2365,1847,128,721,TEDxMarin,2016-09-17,Robb Willer,2017-01-20,1243853
2366,2731,92,1099,TEDxVienna,2015-10-31,Paul Knoepfler,2017-01-23,1082248
2367,1858,31,715,TEDWomen 2016,2016-10-26,Jeanne Gang,2017-01-24,1035995
2368,1815,54,867,TED@IBM,2016-11-15,Caleb Barlow,2017-01-25,1304221
2369,3109,59,1211,TEDxExeter,2016-04-15,Deeyah Khan,2017-01-26,1195885
2370,1040,29,479,TEDWomen 2016,2016-10-26,Deepika Kurup,2017-01-27,958917
2371,2791,20,1308,TED2016,2016-02-15,Sarah Parcak,2017-01-30,799873
2372,2140,34,769,TEDxExeter,2016-04-15,Alan Smith,2017-01-31,1369939
2373,1921,105,682,TEDxManhattanBeach,2016-11-05,Eduardo BriceÌ±o,2017-02-01,2031509
2374,2043,133,918,TEDMED 2016,2016-11-30,Sue Klebold,2017-02-02,2359347
2375,2078,66,827,TEDxBeaconStreet,2016-11-19,Nagin Cox,2017-02-03,1374091
2376,2398,125,923,TEDxPortland,2016-04-09,Maurice Conti,2017-02-06,2759051
2378,1714,51,746,TED@IBM,2016-11-15,Joshua Smith,2017-02-08,893022
2379,3489,33,1117,TEDxMidAtlantic,2013-10-25,Jeff Speck,2017-02-09,1354647
2380,2129,36,856,TEDxManchester,2016-02-14,Aala El-Khani,2017-02-10,896491
2381,2061,41,745,TEDWomen 2016,2016-10-26,Miriam Zoila PÌ©rez,2017-02-13,793925
2383,1968,53,865,TEDxMileHigh,2016-06-25,Amy Adele Hasinoff,2017-02-14,1240167
2384,1336,93,517,TEDNYC,2017-01-26,Lara Setrakian,2017-02-15,942996
2385,2473,30,763,TEDxStanford,2016-04-24,Salil Dudani,2017-02-16,944259
2386,1594,270,620,TED@IBM,2016-11-15,Grady Booch,2017-02-17,1362265
2388,1814,52,749,TEDWomen 2016,2016-10-26,Brittney Cooper,2017-02-21,690546
2389,2677,44,850,TEDxWarwick,2016-03-05,Jonathan Rossiter,2017-02-22,1107711
2390,1641,22,711,TED@IBM,2016-11-15,Charity Wayua,2017-02-23,952784
2391,2154,100,944,TEDWomen 2016,2016-10-26,Stacy Smith,2017-02-24,891398
2392,1187,6,440,TEDxBeaconStreet,2016-11-19,Ani Liu,2017-02-27,760537
2393,911,74,370,TED Residency,2016-12-13,Jeff Kirschner,2017-02-28,1004810
